,CAS_no.,compound,name,molecular_formula,canonical_smiles,canonicalize,EC50(uM),EC50(mg/L),EC10(uM),EC10(mg/L),alpha,beta,gamma,model,metal,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127,emb_128,emb_129,emb_130,emb_131,emb_132,emb_133,emb_134,emb_135,emb_136,emb_137,emb_138,emb_139,emb_140,emb_141,emb_142,emb_143,emb_144,emb_145,emb_146,emb_147,emb_148,emb_149,emb_150,emb_151,emb_152,emb_153,emb_154,emb_155,emb_156,emb_157,emb_158,emb_159,emb_160,emb_161,emb_162,emb_163,emb_164,emb_165,emb_166,emb_167,emb_168,emb_169,emb_170,emb_171,emb_172,emb_173,emb_174,emb_175,emb_176,emb_177,emb_178,emb_179,emb_180,emb_181,emb_182,emb_183,emb_184,emb_185,emb_186,emb_187,emb_188,emb_189,emb_190,emb_191,emb_192,emb_193,emb_194,emb_195,emb_196,emb_197,emb_198,emb_199,emb_200,emb_201,emb_202,emb_203,emb_204,emb_205,emb_206,emb_207,emb_208,emb_209,emb_210,emb_211,emb_212,emb_213,emb_214,emb_215,emb_216,emb_217,emb_218,emb_219,emb_220,emb_221,emb_222,emb_223,emb_224,emb_225,emb_226,emb_227,emb_228,emb_229,emb_230,emb_231,emb_232,emb_233,emb_234,emb_235,emb_236,emb_237,emb_238,emb_239,emb_240,emb_241,emb_242,emb_243,emb_244,emb_245,emb_246,emb_247,emb_248,emb_249,emb_250,emb_251,emb_252,emb_253,emb_254,emb_255,emb_256,emb_257,emb_258,emb_259,emb_260,emb_261,emb_262,emb_263,emb_264,emb_265,emb_266,emb_267,emb_268,emb_269,emb_270,emb_271,emb_272,emb_273,emb_274,emb_275,emb_276,emb_277,emb_278,emb_279,emb_280,emb_281,emb_282,emb_283,emb_284,emb_285,emb_286,emb_287,emb_288,emb_289,emb_290,emb_291,emb_292,emb_293,emb_294,emb_295,emb_296,emb_297,emb_298,emb_299,emb_300,emb_301,emb_302,emb_303,emb_304,emb_305,emb_306,emb_307,emb_308,emb_309,emb_310,emb_311,emb_312,emb_313,emb_314,emb_315,emb_316,emb_317,emb_318,emb_319,emb_320,emb_321,emb_322,emb_323,emb_324,emb_325,emb_326,emb_327,emb_328,emb_329,emb_330,emb_331,emb_332,emb_333,emb_334,emb_335,emb_336,emb_337,emb_338,emb_339,emb_340,emb_341,emb_342,emb_343,emb_344,emb_345,emb_346,emb_347,emb_348,emb_349,emb_350,emb_351,emb_352,emb_353,emb_354,emb_355,emb_356,emb_357,emb_358,emb_359,emb_360,emb_361,emb_362,emb_363,emb_364,emb_365,emb_366,emb_367,emb_368,emb_369,emb_370,emb_371,emb_372,emb_373,emb_374,emb_375,emb_376,emb_377,emb_378,emb_379,emb_380,emb_381,emb_382,emb_383
0,120-83-2 ,"2,4-DCP","2,4-dichlorophenol",C6H4Cl2O,C1=CC(=C(C=C1Cl)Cl)O,Clc1ccc(c(c1)Cl)O,682.2,111.2,328.6,53.57,100.0,0.0,4.83,Chapman,0,-0.3974148631095886,-0.6023476719856262,-0.06236656755208969,0.5099302530288696,0.2841852903366089,0.29924261569976807,-0.39113980531692505,0.23641592264175415,-0.3611697554588318,0.209874227643013,-0.2693578898906708,0.09270501881837845,-0.26931869983673096,-0.12008172273635864,-0.27651718258857727,-0.3681313991546631,0.175716370344162,-0.03282932937145233,-0.728753924369812,-0.18416842818260193,-0.29737588763237,-0.4660888910293579,0.3115919530391693,0.08358440548181534,0.036722391843795776,0.7463024258613586,-0.733598530292511,-0.20450687408447266,-0.37654387950897217,-0.2421690821647644,0.5298122763633728,0.06922714412212372,0.528746485710144,0.0196840763092041,0.45066702365875244,-0.5172939896583557,0.0779699832201004,-0.025058813393115997,-0.5881496667861938,0.108775794506073,-0.2663635313510895,0.15534788370132446,-0.2428225874900818,-0.19310879707336426,0.3423174321651459,0.020841900259256363,0.20291227102279663,0.278715044260025,-0.09206962585449219,-0.13775984942913055,0.16591322422027588,-0.1841924488544464,-0.04886587709188461,-0.25810757279396057,-0.048984237015247345,0.30474382638931274,-0.07198034971952438,0.0038732215762138367,-0.4505307972431183,-0.6914246678352356,0.1594676375389099,-0.23627203702926636,0.032597895711660385,-0.2982971668243408,0.0045794956386089325,0.30973756313323975,-0.2995058298110962,-0.4748173654079437,-0.18283063173294067,0.06502269208431244,0.03713219612836838,0.39556536078453064,0.48312532901763916,-0.22275662422180176,-0.0006010266952216625,1.525094747543335,0.031045515090227127,-0.023780517280101776,-0.35513657331466675,0.20759356021881104,-0.3639838397502899,-0.28130021691322327,-0.08095800876617432,-0.10945664346218109,-0.3680911064147949,-0.17202118039131165,0.22051316499710083,-0.4004608392715454,-0.1478237509727478,0.05181300640106201,0.15617138147354126,0.48565027117729187,0.3342810869216919,0.7600191235542297,0.3664853572845459,-0.1410336047410965,-0.03899582847952843,0.03341836482286453,-0.0197245255112648,0.08799543976783752,-0.005814027041196823,-0.5024218559265137,0.3008632957935333,0.28017985820770264,0.028589950874447823,-0.22936758399009705,0.22225339710712433,-0.41482675075531006,0.6578066349029541,-0.06892170011997223,0.02239491045475006,0.4948427677154541,-0.026910943910479546,-0.17663323879241943,0.05764538049697876,0.48776984214782715,-0.2627125084400177,0.08614526689052582,-0.4632205665111542,0.09367506206035614,0.05622958391904831,-0.096954844892025,0.21928930282592773,0.2550118863582611,0.3398943245410919,0.16850879788398743,0.01005205512046814,-0.10099367797374725,-0.17474031448364258,0.36668166518211365,0.20316162705421448,-0.0485202819108963,-0.004098750650882721,0.05223051458597183,0.06436531245708466,0.19957609474658966,0.44842344522476196,-0.3270729184150696,-0.0029440298676490784,-0.23038887977600098,-0.11870858073234558,-0.3232572376728058,0.006851427257061005,0.23391935229301453,0.44075340032577515,-0.23435695469379425,0.15483756363391876,-0.08668355643749237,0.22027097642421722,0.21670028567314148,-0.14803478121757507,0.37633365392684937,0.25793471932411194,-0.20971281826496124,0.0949619859457016,0.12066119909286499,0.280440092086792,0.23957303166389465,-0.011796876788139343,-0.3275566101074219,0.40707165002822876,0.48870038986206055,0.0778665766119957,0.0008395249024033546,0.06189194694161415,0.7710493803024292,0.16522054374217987,0.28637975454330444,0.4398355484008789,-0.12866441905498505,0.0338134765625,0.4428198039531708,-0.11898787319660187,-0.03399282321333885,-0.5533446669578552,-0.4443756937980652,0.09888331592082977,-0.17118224501609802,-0.10250841081142426,-0.0979800820350647,0.06679259240627289,-0.1771608293056488,0.059222739189863205,-0.15515318512916565,0.2985391616821289,0.018132776021957397,0.5096545815467834,0.09540607035160065,-0.06354209780693054,0.24726098775863647,-0.11348883807659149,0.30584877729415894,0.1687825322151184,0.010268714278936386,-0.07024092227220535,0.5344091653823853,0.1899072229862213,0.16816914081573486,-0.036861784756183624,0.024751611053943634,-0.27044329047203064,0.008482251316308975,0.5574422478675842,0.2969370484352112,-0.6693127751350403,0.1691918671131134,-0.43463975191116333,0.09065423160791397,-0.08070806413888931,0.25942492485046387,0.3415594696998596,-0.05337817966938019,0.2676238715648651,-0.1441798061132431,0.008166410028934479,0.10243260860443115,0.17485809326171875,0.017284438014030457,-0.19419388473033905,0.30316317081451416,0.40160924196243286,0.10885593295097351,-0.12292426079511642,-0.04663284122943878,-0.25190889835357666,-0.16367053985595703,-0.2950667142868042,-0.17102251946926117,-0.1371217519044876,0.03886161744594574,-0.09222672879695892,0.04358024522662163,0.03882809728384018,-0.32814663648605347,-0.15473945438861847,-0.23915965855121613,-0.09135252237319946,0.2769401967525482,0.014028087258338928,0.056593649089336395,-0.2359616756439209,-0.1581970453262329,0.05403062701225281,0.12680618464946747,0.04686892032623291,-0.2911983132362366,0.10421944409608841,0.46599307656288147,0.05943196266889572,-0.14906813204288483,-0.40002116560935974,0.032946087419986725,-0.37581971287727356,-0.42861267924308777,-0.16142719984054565,0.07329721748828888,0.19852162897586823,-0.17247897386550903,-0.11985931545495987,-0.060199882835149765,0.06448891758918762,0.35422182083129883,0.06071197986602783,0.0060564447194337845,-0.006501536816358566,0.34416621923446655,0.1274678111076355,-0.023649660870432854,-0.0489065945148468,0.0433652400970459,-0.3172954320907593,-1.511197566986084,0.1749100238084793,0.26719799637794495,-0.08414687216281891,-0.16449441015720367,0.3024720549583435,0.05509708821773529,-0.012258660048246384,0.07829195261001587,0.6842929124832153,0.0881664901971817,-0.17294880747795105,0.10189749300479889,-0.026198726147413254,0.6102168560028076,-0.2943675220012665,0.2576543986797333,0.013337939977645874,-0.3820975720882416,0.4842531979084015,0.6136105060577393,0.13490217924118042,-0.1214066743850708,0.23882336914539337,0.4698334336280823,-0.12464448064565659,0.16180303692817688,0.644744873046875,-0.1263563632965088,-0.2803769111633301,-0.28306519985198975,-0.11549150943756104,0.08580861985683441,0.1245555654168129,0.07045828551054001,-0.04803922027349472,0.01274939626455307,0.13621702790260315,-0.5517025589942932,-0.10515472292900085,0.1244061291217804,0.0873098224401474,0.13605359196662903,-0.09860725700855255,0.04532574862241745,-0.13728182017803192,0.31237009167671204,0.038894906640052795,-0.2221720814704895,-0.19675737619400024,-0.39922329783439636,-0.0878673866391182,0.9228227138519287,0.245598703622818,-0.3429654538631439,-0.11828044056892395,-0.7764133214950562,-0.14950144290924072,0.5542433857917786,0.16252197325229645,-0.1006508395075798,0.3565922677516937,0.3244531452655792,0.3021361827850342,0.04470000043511391,-0.05762675777077675,-0.2564214766025543,0.17285440862178802,0.050665274262428284,-0.16455721855163574,0.14178726077079773,0.07814397662878036,0.24870562553405762,-0.31537574529647827,-0.03967748582363129,0.09576322138309479,0.1685694456100464,-0.11079833656549454,0.06978971511125565,-0.14296428859233856,0.01671357825398445,-0.2706146836280823,0.08656710386276245,0.08622252941131592,0.22135259211063385,0.19353486597537994,-0.05992816388607025,0.016155118122696877,0.1262688934803009,-0.07487717270851135,0.10641267895698547,0.03943673148751259,-0.02095145732164383,-0.08510390669107437,0.21418620645999908,-0.11951456218957901,0.4575754702091217,0.46827369928359985,-0.6531593203544617,-0.1298586130142212,-0.4571070969104767,0.20770911872386932,-0.07535719126462936,-0.36710432171821594,0.02331240102648735,0.06278270483016968,0.13143852353096008,0.03982020914554596,0.0314352810382843,-0.04127515107393265,-0.16199955344200134,-0.6061792969703674,-0.360051691532135
1,583-78-8 ,"2,5-DCP","2,5-dichlorophenol",C6H4Cl2O,C1=CC(=C(C=C1Cl)O)Cl,Clc1ccc(c(c1)O)Cl,867.8,141.5,305.3,49.77,114.7,0.0,2.26,Chapman,0,-0.1427997201681137,-0.5647273659706116,-0.06991763412952423,0.5073822140693665,0.4399077892303467,0.14626264572143555,-0.5329311490058899,0.13602511584758759,-0.22106638550758362,0.026535525918006897,-0.2571912407875061,0.28969746828079224,-0.2837073504924774,-0.07003765553236008,-0.23253318667411804,-0.5654306411743164,0.3902331292629242,-0.009810075163841248,-0.6651825308799744,0.0045889150351285934,-0.28963470458984375,-0.48198193311691284,0.09441927820444107,0.17931905388832092,0.07084951549768448,0.7005664110183716,-0.6944997310638428,-0.11108647286891937,-0.31057003140449524,0.04295504465699196,0.5116639137268066,-0.19225972890853882,0.17617551982402802,0.10981225967407227,0.3800709545612335,-0.3763824999332428,-0.016996528953313828,0.002339860424399376,-0.40721315145492554,0.13326019048690796,-0.3847656548023224,0.1522648185491562,-0.2531289756298065,-0.337666779756546,0.2902618944644928,0.14484497904777527,0.24277110397815704,0.3041587173938751,0.053706150501966476,-0.08208004385232925,0.2329639047384262,-0.08006030321121216,-0.0383911207318306,-0.00949132815003395,-0.13781213760375977,0.1152123212814331,0.0385768786072731,-0.06732495874166489,-0.45720940828323364,-0.7691876292228699,0.04313203692436218,-0.07020438462495804,-0.014300955459475517,-0.3188709616661072,0.0010334290564060211,0.3656042814254761,-0.1015268862247467,-0.29193300008773804,-0.21475905179977417,-0.03257684409618378,-0.19820228219032288,0.2810700237751007,0.2769951820373535,-0.17795540392398834,0.03395095095038414,1.414241075515747,0.1598505675792694,0.039044227451086044,-0.3837835192680359,0.2403622269630432,-0.2583022117614746,-0.34259241819381714,-0.17430126667022705,-0.14281010627746582,-0.29451245069503784,-0.28795406222343445,0.04066281020641327,-0.38478973507881165,-0.1568729281425476,0.07798431813716888,0.366718590259552,0.35556888580322266,0.50291508436203,0.7234638333320618,0.3047991394996643,-0.236154243350029,-0.011750299483537674,0.1457052081823349,0.017132841050624847,-0.009246528148651123,0.12707918882369995,-0.3817480802536011,0.3025912940502167,0.0859975591301918,0.0786294937133789,-0.08056468516588211,0.27735185623168945,-0.29298311471939087,0.7104374170303345,0.03253191336989403,-0.01857702247798443,0.557759702205658,-0.11989319324493408,-0.25601136684417725,0.06648926436901093,0.5988852381706238,-0.2631534934043884,0.05940345674753189,-0.3998701572418213,0.10832013934850693,0.17258189618587494,-0.04490010440349579,0.28626346588134766,0.11915424466133118,0.43971332907676697,0.022207241505384445,-0.0006249621510505676,-0.1967771202325821,-0.19245341420173645,0.22113777697086334,0.2606392800807953,-0.17066840827465057,-0.09676489979028702,0.08390948921442032,0.14603431522846222,0.2622583210468292,0.6528856754302979,-0.16464325785636902,0.1596735268831253,-0.14416632056236267,-0.19879572093486786,-0.5337178111076355,-0.06260476261377335,0.2337585687637329,0.49786531925201416,-0.18080881237983704,0.09663935750722885,-0.235818549990654,0.08046752214431763,0.1395713984966278,-0.002117486670613289,0.3753317594528198,0.12591902911663055,-0.06860695779323578,0.005481652915477753,0.15231047570705414,0.12029863893985748,0.2544625699520111,0.034792713820934296,-0.37412774562835693,0.31170761585235596,0.4623454809188843,0.2141396701335907,0.044287264347076416,0.32255515456199646,0.9132124185562134,0.09894649684429169,0.20520515739917755,0.45639508962631226,-0.0963621586561203,0.04369781166315079,0.39700421690940857,-0.049780651926994324,0.018830634653568268,-0.6056802272796631,-0.5062192678451538,0.01981501281261444,-0.23145535588264465,-0.16098614037036896,-0.02901870384812355,-0.03334452956914902,-0.1921277940273285,0.05902887135744095,-0.061066530644893646,0.26319703459739685,-0.05418766289949417,0.8718103766441345,0.12554046511650085,0.031537096947431564,0.3211386799812317,-0.08493205904960632,0.30742010474205017,0.10703552514314651,0.17302078008651733,-0.26831674575805664,0.4130359888076782,0.3192548155784607,0.01622917875647545,-0.15956294536590576,0.12616868317127228,-0.3685719966888428,0.05437921732664108,0.6125507354736328,0.32034775614738464,-0.38538873195648193,0.11504247784614563,-0.5645361542701721,-0.272388756275177,-0.2027030885219574,0.19923079013824463,0.18543855845928192,0.012876302003860474,0.1657673418521881,-0.2658153772354126,0.02873734012246132,0.27278679609298706,0.22778233885765076,-0.05997427552938461,-0.25037238001823425,0.19641274213790894,0.34054872393608093,0.16393712162971497,-0.1351052224636078,0.049822721630334854,-0.20893791317939758,-0.0890539139509201,-0.20318211615085602,-0.09813545644283295,-0.14810317754745483,-0.061333686113357544,-0.10952416062355042,-0.1213739886879921,0.16639618575572968,-0.40420427918434143,-0.2771509885787964,-0.2907058298587799,-0.14065127074718475,0.226116344332695,0.10355417430400848,-0.2861565053462982,-0.22331270575523376,0.0258755125105381,0.2973712682723999,0.2529269754886627,0.17115627229213715,-0.1904805451631546,0.10634540766477585,0.34271371364593506,0.05306675285100937,-0.12302100658416748,-0.21646207571029663,0.2808973789215088,-0.12553533911705017,-0.44945165514945984,-0.16585350036621094,0.022828485816717148,0.447587788105011,-0.09986166656017303,-0.20013171434402466,0.15487205982208252,0.3384992480278015,0.612763524055481,0.07991141080856323,-0.07584147155284882,0.00039950013160705566,0.3025757074356079,0.0665753185749054,-0.03456846997141838,-0.11061416566371918,0.15878961980342865,-0.22816087305545807,-1.523098349571228,0.08623845875263214,0.33411815762519836,-0.3487950563430786,-0.07786807417869568,0.25832104682922363,0.09581491351127625,-0.22219309210777283,0.15958143770694733,0.7202960848808289,0.27166521549224854,-0.14965231716632843,0.029567863792181015,0.18673329055309296,0.513634204864502,-0.283338725566864,0.12427303194999695,-0.011265069246292114,-0.3086002767086029,0.44229817390441895,0.4995296895503998,0.20547668635845184,-0.38404056429862976,0.2763025760650635,0.673364520072937,-0.11972986906766891,0.19236072897911072,0.5841572284698486,-0.1162092313170433,-0.3226690888404846,-0.24845261871814728,0.09060562402009964,0.1467525213956833,0.04243798553943634,0.2431029975414276,-0.14281167089939117,-0.0718621015548706,-0.08650798350572586,-0.5609241127967834,-0.05126604065299034,0.0902281254529953,0.11983378231525421,0.10840409249067307,-0.3065676689147949,-0.12334104627370834,-0.33096423745155334,0.38939201831817627,0.07648550719022751,-0.21020320057868958,-0.16386044025421143,-0.3095475733280182,-0.17430320382118225,0.8131634593009949,0.1743108630180359,-0.2588009536266327,0.004391367547214031,-0.9394807815551758,-0.14899729192256927,0.3756486475467682,0.18981435894966125,-0.12065447121858597,0.3673723042011261,0.3834441304206848,0.14722681045532227,0.07268723100423813,-0.02659383788704872,-0.3668896555900574,0.05068302899599075,0.07608653604984283,-0.27169883251190186,-0.04455172270536423,0.25837475061416626,0.287710577249527,-0.47963258624076843,-0.016510028392076492,-0.0631595253944397,0.009748511016368866,-0.1751306653022766,0.22575366497039795,0.11647696793079376,0.00731770321726799,-0.21175804734230042,0.1598871946334839,0.13209769129753113,0.1962328404188156,0.2836885154247284,-0.2368091344833374,-0.04580805078148842,0.1152106374502182,-0.15466538071632385,0.12158721685409546,-0.07606768608093262,-0.0426676869392395,-0.01604916714131832,0.020390518009662628,-0.12196744233369827,0.2922062873840332,0.21642206609249115,-0.6246036291122437,-0.06330984830856323,-0.2666358947753906,0.23135757446289062,-0.08810553699731827,-0.39636698365211487,0.060892503708601,0.09778282046318054,0.17050930857658386,-0.18377414345741272,0.05409541726112366,-0.056160859763622284,-0.24093499779701233,-0.7298588156700134,-0.4151521623134613
2,94-13-3 ,pPB,Propyl paraben ,C10H12O3,CCCOC(=O)C1=CC=C(C=C1)O,CCCOC(=O)c1ccc(cc1)O,742.4,133.8,269.8,48.62,114.4,-2.07,839.1,Logistic,0,0.06496889889240265,-0.370057076215744,0.3958946764469147,0.28596067428588867,0.3234241008758545,0.2651675343513489,-0.17627176642417908,0.24005192518234253,-0.3455054759979248,-0.17397011816501617,0.02604568749666214,0.35761135816574097,-0.17996561527252197,0.15619702637195587,0.04179605841636658,-0.438923716545105,0.30803626775741577,0.1647496223449707,-0.2817288041114807,0.04626772180199623,-0.44647008180618286,-0.416381299495697,-0.2335311770439148,0.09810217469930649,0.25557956099510193,0.23969146609306335,-0.8520846962928772,-0.5658742785453796,-0.49600762128829956,0.2794923186302185,0.1171775832772255,-0.38050881028175354,-0.08442965894937515,-0.12639328837394714,0.2685428857803345,-0.30206647515296936,0.17412278056144714,0.12982480227947235,-0.6166973114013672,0.24550732970237732,-0.24048317968845367,0.2532028257846832,0.11809130012989044,-0.11306538432836533,0.5009204149246216,0.2914862036705017,0.3259899318218231,0.7719399333000183,0.2690814435482025,0.17716431617736816,0.20025572180747986,-0.07533200085163116,0.1351359337568283,-0.24209797382354736,-0.3614947497844696,-0.09261411428451538,-0.13627725839614868,0.053952861577272415,-0.38115525245666504,-0.4622923731803894,-0.03521597385406494,-0.15238045156002045,-0.0594136118888855,-0.2708246111869812,-0.3401801884174347,0.346038281917572,0.10784291476011276,-0.1483936905860901,0.36614829301834106,0.031985074281692505,-0.481827974319458,0.367313027381897,0.07714791595935822,-0.17724259197711945,0.38577523827552795,1.2992241382598877,0.22276349365711212,0.214125856757164,-0.3273963928222656,0.1181069016456604,-0.340616911649704,-0.03144986182451248,-0.7061484456062317,-0.021415652707219124,0.01331227645277977,-0.29051586985588074,-0.16612336039543152,-0.5736940503120422,0.3465564548969269,0.08574232459068298,0.11410151422023773,0.4898942708969116,0.4630662798881531,-0.0718793198466301,0.17171397805213928,-0.4360862374305725,0.1566670686006546,0.311586856842041,0.041892535984516144,0.28690820932388306,0.16963844001293182,-0.7000612616539001,0.3608930706977844,0.1953428089618683,0.13563989102840424,0.29985618591308594,-0.04738243669271469,-0.6453654766082764,0.5512891411781311,0.09447713196277618,0.34223589301109314,0.2683974504470825,0.17886754870414734,0.513857364654541,0.2612132430076599,0.6612685918807983,-0.5493804216384888,0.0669504925608635,0.2863009572029114,0.3755131661891937,0.010175688192248344,0.09831364452838898,0.3080451488494873,0.2350553572177887,0.050220735371112823,0.06123548373579979,0.24421200156211853,-0.15272141993045807,-0.2918209135532379,0.059708911925554276,0.009516051039099693,0.07598540931940079,-0.2905300557613373,0.21171735227108002,0.3871159255504608,0.03986361622810364,0.3373090624809265,-0.2936830222606659,0.36615991592407227,-0.11682698130607605,-0.3252353370189667,-0.5021255016326904,-0.17965266108512878,-0.3795342445373535,0.19704335927963257,-0.26332712173461914,-0.046108148992061615,0.24763421714305878,-0.10908637195825577,0.29793983697891235,-0.09450146555900574,0.1397705376148224,-0.24397848546504974,-0.09608213603496552,0.026882106438279152,-0.3437787890434265,0.0869278535246849,0.16075605154037476,0.1666254699230194,-0.2961994409561157,0.2830599546432495,0.2879444658756256,0.10309083014726639,0.1199282556772232,0.3765014410018921,0.49493396282196045,0.33381548523902893,0.1746305376291275,0.20212222635746002,-0.14027588069438934,0.12055663764476776,0.22523246705532074,0.3124045729637146,0.15925458073616028,-0.37795954942703247,-0.5725802183151245,0.38301384449005127,-0.08135116100311279,-0.05110526084899902,0.05714021623134613,-0.12378115952014923,-0.13890889286994934,-0.14077642560005188,0.2175576537847519,-0.08641944080591202,0.1844111979007721,0.12496846169233322,0.25591176748275757,0.18042415380477905,-0.3243771195411682,-0.3636242151260376,-0.20789377391338348,-0.32045406103134155,-0.0002162642776966095,-0.4330136775970459,0.23584391176700592,0.03212081640958786,-0.14094291627407074,-0.1872505247592926,0.12404274940490723,-0.10009158402681351,0.4721996486186981,0.2601723074913025,-0.033294327557086945,-0.2568461000919342,0.13264000415802002,-0.22088901698589325,-0.6004458665847778,-0.19907256960868835,-0.04675750434398651,-0.02439383789896965,-0.17361919581890106,0.36475449800491333,-0.5016114711761475,-0.1362731158733368,0.2199154943227768,0.24691230058670044,-0.2874910831451416,-0.09771648049354553,-0.13218152523040771,0.7830707430839539,0.26382607221603394,0.12094318866729736,0.2430703490972519,-0.22959274053573608,0.09303107857704163,-0.1659834235906601,0.1925090104341507,0.023804843425750732,-0.12211009860038757,0.014413531869649887,-0.55396968126297,0.46951568126678467,0.08369030803442001,-0.49795591831207275,-0.3936729431152344,0.044107671827077866,0.5108247399330139,0.14523738622665405,0.0581517368555069,-0.42901670932769775,-0.3248777985572815,0.13179317116737366,0.3740638494491577,0.16253648698329926,-0.20825985074043274,0.20201267302036285,-0.09487573802471161,0.6198835968971252,0.11763572692871094,-0.010032722726464272,0.16986337304115295,0.06385098397731781,-0.41507697105407715,-0.20840999484062195,0.06882251799106598,0.404559850692749,0.0693080946803093,0.15032683312892914,0.08140256255865097,0.4494229555130005,0.6166279315948486,-0.22163362801074982,-0.493583619594574,-0.20957490801811218,0.5597531199455261,-0.12071894109249115,0.08705960214138031,0.29530656337738037,0.3243868350982666,0.08075028657913208,-1.54097580909729,-0.10298103094100952,-0.0921785980463028,-0.29391399025917053,-0.23262572288513184,0.11847792565822601,-0.013238050043582916,-0.4991109073162079,-0.01969015784561634,0.35179978609085083,0.23166924715042114,0.05197059363126755,0.06700359284877777,0.21228425204753876,0.3003190755844116,-0.022818200290203094,0.1612035632133484,-0.525478720664978,0.0011499971151351929,-0.1745060533285141,0.18708527088165283,0.3313916325569153,-0.0474511981010437,0.10444079339504242,0.4369361698627472,0.24441318213939667,0.15323567390441895,0.5209183096885681,0.006762401200830936,0.34382471442222595,-0.2974931299686432,0.04722660407423973,0.12013498693704605,-0.45452407002449036,0.04235132411122322,-0.10206445306539536,-0.3909781575202942,0.015206309035420418,-0.3327673673629761,-0.2138981819152832,0.003146827220916748,0.21360771358013153,-0.01249588280916214,-0.03172215074300766,-0.2566569745540619,-0.23328563570976257,0.07832933962345123,0.20017343759536743,-0.1832093596458435,-0.1700384020805359,-0.20422181487083435,-0.3130161464214325,0.18885499238967896,-0.12746241688728333,0.43911996483802795,-0.1509971022605896,-0.42363089323043823,-0.2202879935503006,0.5350731015205383,-0.010697077959775925,-0.1000407487154007,0.5187320113182068,0.14616425335407257,0.09110318124294281,0.20554287731647491,0.09131201356649399,-0.3443623185157776,-0.017110712826251984,0.03736911714076996,-0.06743203103542328,-0.061860453337430954,0.0389445498585701,0.13411207497119904,-0.42922070622444153,-0.0678880587220192,0.2921764850616455,0.23788440227508545,-0.17900346219539642,-0.29007184505462646,0.2354925274848938,-0.3700961470603943,-0.10896117240190506,0.39903753995895386,-0.07809323072433472,0.38413721323013306,0.17503255605697632,-0.1971035897731781,-0.48200249671936035,0.2585509717464447,-0.17338857054710388,-0.12048659473657608,0.17954330146312714,-0.2794969975948334,0.06890515238046646,0.08861923217773438,-0.33330050110816956,0.4835893213748932,0.3722269535064697,-0.3780744671821594,0.24517515301704407,0.07906392961740494,0.01132986880838871,0.09184373170137405,-0.10416378080844879,0.169499009847641,0.22969582676887512,0.2964125871658325,-0.099188432097435,-0.4123696982860565,-0.3573058545589447,-0.18552875518798828,-0.6186325550079346,-0.1822488009929657
